dss2o_id,dss2o_created,dss2o_modified,dss2o_uuid,dss2o_name,dss2o_definition,dss2o_stewardship_organisation,dss2o_workgroup,dss2o_version,dss2o_references,dss2o_origin_URI,dss2o_origin,dss2o_comments,dss2o_statistical_unit,dss2o_collection_method
42614,2020-08-12,2021-06-21,d7c186d0-dc6e-11ea-b9c4-02b137f3fb1e,MI9627 - Driving Population - Population 1: Referrals Table 4 Arrangements,"Population 1     Referrals
All debts that were with an ECA at any time during the reporting period.
Dataset name: Arrangements
Description: This dateset is used to determine if a person had an arrangement at the end of the month/quarter, and if not, if the arrangement was broken during the month/quarter. DEBT_DTOR_DBMA is used to extract the arrangement status for a person at various dates: before, during and at the end of the month/quarter.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42615,2020-08-12,2021-06-21,d7c49686-dc6e-11ea-9a41-0a6933dafb30,MI5152 - Report 2 Count - Travel Data RSCD Screen Updates Variation Technical Specification,"Task Description
Provide a Customers    Travel Report containing the following six tables:
1.	Data were manually updated by staff on RSCD Screen	
2.	Data updated by staff using Portability Script of the Portability Script
3.	Data updated by customers online	
4. Data updated by staff using Portability Script, both customer and partner were updated by the same activity.
5. Child Data are manually updated outside of the Portability Script
6. MFU completed by CIS on Cruise Departure recorded on RSIM Screen

   	The tables need to list the primary payment types at the time of the update, the primary payment type is to be the payment that takes priority, for example, FTB has priority over cards, DSP has priority over MOB, PPP has priority over FTB.

   	Each table needs to be broken down on a month by month basis for the period it covers.

   	Updates to RSCD for a return to Australia are to be excluded from the report.

   	The report requested to be back-run in the following periods:
01/01/2014 to 31/12/2015 (dateFrom to DateTo)
01/01/2016 to 31/03/2016 
It is then to be scheduled for every quarter onward.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Travel Data RSCD Screen Updates Variation Technical Specification V1,,,,,
42616,2020-08-12,2021-06-21,d7c655c0-dc6e-11ea-8a08-02b137f3fb1e,MI5152 - Report 1 Count - Travel Data RSCD Screen Updates Variation Technical Specification,"Task Description
Provide a Customers    Travel Report containing the following six tables:
1.	Data were manually updated by staff on RSCD Screen	
2.	Data updated by staff using Portability Script of the Portability Script
3.	Data updated by customers online	
4. Data updated by staff using Portability Script, both customer and partner were updated by the same activity.
5. Child Data are manually updated outside of the Portability Script
6. MFU completed by CIS on Cruise Departure recorded on RSIM Screen

   	The tables need to list the primary payment types at the time of the update, the primary payment type is to be the payment that takes priority, for example, FTB has priority over cards, DSP has priority over MOB, PPP has priority over FTB.

   	Each table needs to be broken down on a month by month basis for the period it covers.

   	Updates to RSCD for a return to Australia are to be excluded from the report.

   	The report requested to be back-run in the following periods:
01/01/2014 to 31/12/2015 (dateFrom to DateTo)
01/01/2016 to 31/03/2016 
It is then to be scheduled for every quarter onward.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Travel Data RSCD Screen Updates Variation Technical Specification V1,,,,,
42617,2020-08-12,2021-06-21,d7c53654-dc6e-11ea-ac21-02b137f3fb1e,MI5152 - Report 5 Count - Travel Data RSCD Screen Updates Variation Technical Specification,"Task Description
Provide a Customers    Travel Report containing the following six tables:
1.	Data were manually updated by staff on RSCD Screen	
2.	Data updated by staff using Portability Script of the Portability Script
3.	Data updated by customers online	
4. Data updated by staff using Portability Script, both customer and partner were updated by the same activity.
5. Child Data are manually updated outside of the Portability Script
6. MFU completed by CIS on Cruise Departure recorded on RSIM Screen

   	The tables need to list the primary payment types at the time of the update, the primary payment type is to be the payment that takes priority, for example, FTB has priority over cards, DSP has priority over MOB, PPP has priority over FTB.

   	Each table needs to be broken down on a month by month basis for the period it covers.

   	Updates to RSCD for a return to Australia are to be excluded from the report.

   	The report requested to be back-run in the following periods:
01/01/2014 to 31/12/2015 (dateFrom to DateTo)
01/01/2016 to 31/03/2016 
It is then to be scheduled for every quarter onward.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Travel Data RSCD Screen Updates Variation Technical Specification V1,,,,,
42618,2020-08-12,2021-06-21,d7c758b2-dc6e-11ea-8a29-062f7acd21ca,MI9627 - Driving Population - Population 1: Referrals Table 5 Referrals,"Population 1     Referrals
All debts that were with an ECA at any time during the reporting period.
Dataset name: Referrals
Description: This final dateset is used for the Referrals output. Join the Referrals_Base and Arrangements datasets together, and add the variables outlined below.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42619,2020-08-12,2021-06-21,d7c98f2e-dc6e-11ea-b216-0a8620c9d3ec,MI9627 - Driving Population - Population 1: Referrals Table 2,"Population 1     Referrals
All debts that were with an ECA at any time during the reporting period.
Dataset name: T2     clk_sas_sb_db.d_clk_mi9627_t2
Description: From T1, find the date when the debt status was set to a status other than    DMC    after it was previously set to    DMC    to determine the referral end date.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42620,2020-08-12,2021-06-21,d7c8e3d0-dc6e-11ea-afd9-0a8620c9d3ec,MI5152 - Report 4 Count - Travel Data RSCD Screen Updates Variation Technical Specification,"Task Description
Provide a Customers    Travel Report containing the following six tables:
1.	Data were manually updated by staff on RSCD Screen	
2.	Data updated by staff using Portability Script of the Portability Script
3.	Data updated by customers online	
4. Data updated by staff using Portability Script, both customer and partner were updated by the same activity.
5. Child Data are manually updated outside of the Portability Script
6. MFU completed by CIS on Cruise Departure recorded on RSIM Screen

   	The tables need to list the primary payment types at the time of the update, the primary payment type is to be the payment that takes priority, for example, FTB has priority over cards, DSP has priority over MOB, PPP has priority over FTB.

   	Each table needs to be broken down on a month by month basis for the period it covers.

   	Updates to RSCD for a return to Australia are to be excluded from the report.

   	The report requested to be back-run in the following periods:
01/01/2014 to 31/12/2015 (dateFrom to DateTo)
01/01/2016 to 31/03/2016 
It is then to be scheduled for every quarter onward.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Travel Data RSCD Screen Updates Variation Technical Specification V1,,,,,
42621,2020-08-12,2021-06-21,d7c9e942-dc6e-11ea-8ba0-022da9221366,MI10429 - WKL - TCF Cancellations and Re grants : Technical Specification,"Task Description

The main purpose for capturing restore/re-grant data in this report is to gauge how many Targeted Compliance Framework    TCP   ,    TCU   ,    CDR,   ,    TCP   ,    TCW    cancellations return to payment.  Business also wants to capture data on re-grants within 18 weeks after cancellation for comparison/trends.  

Report each instance where payment type NSA, SPL, YAL JS, PPS and PPP has been cancelled for one of the following reasons:

   	CDR = Customer failed to re-engage
   	TCF = Did not meet provider requirement(contingency if CDR/DCP cancellation process fails)
   	TCW = Provider Work refusal Failure(contingency if CDR/DCP cancellation process fails)
   	TCP - (if 3rd MOF applied)
   	TCU     Unemployment Failure Penalty

NB: CDR is both a TCF and JSM cancellation 

A re-grant should be reported in the following circumstances:
1.	Payment is restored/re-granted where a    TCP   ,    TCU   ,    CDR,   ,    TCP   ,    TCW    cancellation has been removed and replaced by another cancellation reason with the same DOE or an earlier DOE
2.	Restored/re-granted from same day as    TCP   ,    TCU   ,    CDR,   ,    TCP   ,    TCW    cancellation DOE
3.	Restored/re-granted within 18 weeks of    TCP   ,    TCU   ,    CDR,   ,    TCP   ,    TCW    cancellation DOE.  

Once a re-grant/restoration event has been established in a reporting period there is no need to continue checking the record.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI10429 - WKL - TCF Cancellations and Re grants : Technical Specification V0.5,,,,,
42622,2020-08-12,2021-06-21,d7cb73f2-dc6e-11ea-a913-0a6933dafb30,MI9627 - Driving Population - Population 2: Repayments Table 1 All_ECA_Repayments,"Population 2     Repayments
All repayments received in reporting period that can be attributed to an ECA.
Dataset name: All_ECA_Repayments
Description: Extract all repayments received in the reporting period by an External Collection Agent, and add referral details from Referrals (if applicable, not all repayments will link to a referral).",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42624,2020-08-12,2021-06-21,d7d13274-dc6e-11ea-b1f5-0a8620c9d3ec,MI9257 - Report 5 - Targeted Compliance Framework - Finalised Suite of Reports Technical Specification,"Task Description
Management Information (MI) reports will be used to monitor the transactions and their outcomes resulting from the Targeted Compliance Framework. The reports will be used for internal report generation and used for programme management purposes; occasional sharing of non-identifiable limited data with client departments/s and to inform Senate Estimate briefs as required..
The following MI Reports fall under PN2017.7065     Targeted Compliance Framework project:

   	MI7923 - TCF - New Suite of Reports 
   	MI9254 - TCF - Generated Suite of Reports
   	MI9257 - TCF - Finalised Suite of Reports     this Tech Spec
   	Use Global Demographics as defined in MI7923
   	Report 1 : TCF Finalised Suspensions (for a compliance reason )in the Demerit Zone
   	Report 2 : TCF Finalised Suspensions (for a compliance reason ) in the Penalties Zone
   	Report 3: TCF Finalised Failures
   	Report 4: Automatically rejected suspension reports 
   	Report 5: Finalised Capability Assessments 
   	MI9258 - TCF - Modify Existing Suite of Reports
   	MI10429     TCF     Cancellations and Regrants",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Targeted Compliance Framework - Finalised Suite of Reports Technical Specification V0.6,,,,,
42626,2020-08-12,2021-06-21,d86dadca-dc6e-11ea-8a08-02b137f3fb1e,MI5152 - Report 6 Count - Travel Data RSCD Screen Updates Variation Technical Specification,"Task Description
Provide a Customers    Travel Report containing the following six tables:
1.	Data were manually updated by staff on RSCD Screen	
2.	Data updated by staff using Portability Script of the Portability Script
3.	Data updated by customers online	
4. Data updated by staff using Portability Script, both customer and partner were updated by the same activity.
5. Child Data are manually updated outside of the Portability Script
6. MFU completed by CIS on Cruise Departure recorded on RSIM Screen

   	The tables need to list the primary payment types at the time of the update, the primary payment type is to be the payment that takes priority, for example, FTB has priority over cards, DSP has priority over MOB, PPP has priority over FTB.

   	Each table needs to be broken down on a month by month basis for the period it covers.

   	Updates to RSCD for a return to Australia are to be excluded from the report.

   	The report requested to be back-run in the following periods:
01/01/2014 to 31/12/2015 (dateFrom to DateTo)
01/01/2016 to 31/03/2016 
It is then to be scheduled for every quarter onward.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Travel Data RSCD Screen Updates Variation Technical Specification V1,,,,,
42627,2020-08-12,2021-06-21,d86e89c0-dc6e-11ea-b9c4-02b137f3fb1e,MI9627 - Driving Population - Population 1: Referrals Table 3 Referrals_Base,"Population 1     Referrals
All debts that were with an ECA at any time during the reporting period.
Dataset name: Referrals_Base
Description: This dateset is to add additional referral details to the driving population (T2).",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42629,2020-08-12,2021-06-21,d8b00cc4-dc6e-11ea-afd9-0a8620c9d3ec,MI9627 - Driving Population - Population 1: Referrals Table 1,"Population 1     Referrals
All debts that were with an ECA at any time during the reporting period.

Dataset name: T1 clk_sas_sb_db.d_clk_mi9627_t1
Description: Find debts that had a debt status set to    DMC    (Determined     Collection Agent)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42630,2020-08-12,2021-06-21,d8bce2d2-dc6e-11ea-b153-022da9221366,MI10076 - Assurance of Support Organisations,"Task Description
To determine all Organisations (incorporated and unincorporated) who apply for an Assurance of Support arrangement in the given quarter (including FYTD values). This includes:

   	State and Local Government
   	PTY and LTD companies
   	ASX listed organisations like Woolworths
   	Churches, or
   	Community Groups.

The data will be reported on a quarterly basis to DSS as per the BMA for internal use, report generation and programme management.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,QTR - Organisation Assurers applying for an Assurance of Support Technical Specification V0.13,,,,,
42634,2020-08-12,2021-06-21,d97a13fc-dc6e-11ea-8ba0-022da9221366,MI9627 - Driving Population - Population 2: Repayments Table 3 Repayments,"Population 2     Repayments
All repayments received in reporting period that can be attributed to an ECA.
Dataset name: Repayments
Description: This final dateset is used for the Repayments output. Join the All_ECA_Repayments and Cash_Repayments datasets together, and add the variables outlined below.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42636,2020-08-12,2021-06-21,d97c8358-dc6e-11ea-ac21-02b137f3fb1e,MI9627 - Driving Population - Population 2: Repayments Table 2 Cash_Repayments,"Population 2     Repayments
All repayments received in reporting period that can be attributed to an ECA.
Dataset name: Cash_Repayments
Description: Extract all cash repayments received in the reporting period during a period when the debt was with an ECA.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,ECA Reporting Suite Technical Specification  V0.2,,,,,
42643,2020-08-12,2021-06-21,d98aa96a-dc6e-11ea-b735-022da9221366,MI5463 - Statutory Limitations on Debt Recovery,"Task Description
Detailed description in words of what the task is about and what the report is to be used for.
Develop a report that lists CRNs for all customers with debts that have passed their recorded Statutory Limitation Date (SLD) (determined debts over 6 years that are not    finalised   ). Customers who have received certain letters relating to their debt, have been referred to a Collection Agent or have a repayment arrangement in place will be excluded from the report. This request is for an ongoing Monthly report and will be used to inform analysis being undertaken regarding Statutory Limitations and recovery of debt.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Statutory Limitations on Debt Recovery Technical Specification V0.1,,,,,
42648,2020-08-12,2021-06-21,da7e4962-dc6e-11ea-b153-022da9221366,MI5964 - Driving Population - INTEREST_ADJUST,"Interest charge added/adjusted to debts during the financial year up to the reporting date.

Events where a debt   s interest charge has increased or decreased during the financial year (INTEREST_ADJUST)

Explanatory Notes
The macro %debt_change_gic_trans will produce a SAS file (name of file specified by parameter outfil) containing changes to the interest charge amount in the period specified by the parameters start and end. Each observation in the file represents an individual change per day.

In cases where multiple changes to the interest charge amount have occurred in one day, the file will contain details of the overall net change for that day.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42649,2020-08-12,2021-06-21,da9f3e38-dc6e-11ea-8802-062f7acd21ca,MI5964 - Driving Population - START_OUTSTANDING,"Outstanding debts with an interest charge as at the start of the financial year (START_OUTSTANDING).

Explanatory Notes
The macro %create_debt_file will produce a SAS file (name of file specified by parameter level) containing debt information (one observation per debt) as at the extraction date specified by parameter as_at_date.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42651,2020-08-12,2021-06-21,db83caa8-dc6e-11ea-8802-062f7acd21ca,MI5964 - Driving Population - FWO_TRANS,"Debts with an interest charge that were finalised (permanently written off) during the financial year up to the reporting date.

Find Events where a debt was permanently written off during the financial year (FWO_TRANS)

Explanatory Notes
The macro %debt_change_status_trans will produce a SAS file (name of file specified by parameter outfil) containing actions that have triggered a change in a debt status in the period specified by the parameters start and end. Each observation in the file represents an individual action.
Permanent write-off transactions are identified by the transaction type (TRANTYPE)    FWO   .",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42652,2020-08-12,2021-06-21,db87a790-dc6e-11ea-b735-022da9221366,MI5964 - Driving Population - FULL_DEBT_WAIVER_REV,"Waiver reversals made on debts with an interest charge during the financial year where no interest-only waiver reversal was made on the same day.

Find non interest-only waiver reversal events where the debt still had interest charged. (FULL_DEBT_WAIVER_REV)

Match tables (NO_INT_WAIVER_REV - Dataset ID: 63838 and DEBTS_WITH_INTEREST _2 - Dataset ID: 63839) by DEBTID and TRANDTE",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42330,2020-08-12,2021-06-21,af4c586a-dc6e-11ea-8a08-02b137f3fb1e,Child Care Subsidy ACCS Child Wellbeing DataMart,"<p>The ACCS (Child wellbeing) payment is an additional subsidy payable in circumstances where, amongst other things, a child is considered &ldquo;at risk of serious abuse or neglect&rdquo;, and therefore additional support would assist the individual, or an eligible provider where the provider cannot identify an individual eligible for the sessions of care provided, to meet the costs of child care and help in providing an appropriate safety net for such children. An eligible Service/Provider will apply for either a certificate/determination based on the number of weeks child has identified to be at risk. Certificate is applicable for up to 6 weeks, however, determination is for up to 13 weeks. Each time when Provider/Service applies for child wellbeing there are certain rules which checks the eligibility of service/provider applying for certificate/determination. One among is the 50% limit check to see if a certificate given by an approved provider does not take effect if the certificate would have the result that, on any particular day during the first week in which the certificate takes effect, certificates given by the provider, together with any determinations made on application by the provide doesn&rsquo;t exceeds the 50% limit.</p>",7089da98b44c11ea849a5a0bdf2d1ed7,91,,,,,,,
42653,2020-08-12,2021-06-21,db88d41c-dc6e-11ea-b153-022da9221366,MI5964 - Driving Population - END_OUTSTANDING,"Outstanding debts with an interest charge as at the reporting date (END_OUTSTANDING).

Explanatory Notes
The macro %create_debt_file will produce a SAS file (name of file specified by parameter level) containing debt information (one observation per debt) as at the extraction date specified by parameter as_at_date.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42654,2020-08-12,2021-06-21,db8930ce-dc6e-11ea-8ba0-022da9221366,MI5964 - Driving Population - DEBTS_WITH_INTEREST,"Waivers made on debts with an interest charge that resulted in a finalised (waived) status during the financial year up to the reporting date.

Find debts that had an interest charge applied as at the date of the waiver (DEBTS_WITH_INTEREST).

Explanatory Notes
Match tables (NO_INT_WAIVER - Dataset ID: 63802, DEBT_DEBT_DBIC and (Left Join) DEBT_DEBT_WV) by DEBTID/DEBT_ID for an extract date based on the date the waiver was made.  Debts have a current interest charge if the latest interest charge calculation (latest occurrence of DBIC_GIC_TOT_INT_AMT) is more than the sum of all interest-only waivers made against the debt.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42655,2020-08-12,2021-06-21,db8a056c-dc6e-11ea-8a29-062f7acd21ca,MI5964 - Driving Population - NO_INT_WAIVER_REV,"Waiver reversals made on debts with an interest charge during the financial year where no interest-only waiver reversal was made on the same day.

Find Events where a non interest-only waiver reversal has been made during the financial year (NO_INT_WAIVER_REV)

Explanatory Notes
The macro %debt_change_waiver_trans will produce a SAS file (name of file specified by parameter outfil) containing waivers and waiver reversals in the period specified by the parameters start and end. Each observation in the file represents an individual waiver/waiver reversal action.

Waiver transactions are identified by the transaction types (TRANTYPE)    WAV    or    WVN   .  Waiver reversals are identified by the transaction types    RWV    or    RWN   .

To exclude events found in this table, where an interest-only waiver reversal was made on the same day:
Table: NO_INT_WAIVER_REV	
	Table: INTEREST_WAIVER	 - TRANTYPE
	Match tables by DEBTID, TRANTYPE and TRANDTE.  If a match is found, exclude from NO_INT_WAIVER_REV.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42656,2020-08-12,2021-06-21,db8a30dc-dc6e-11ea-a913-0a6933dafb30,MI5964 - Driving Population - NO_INT_WAIVER,"Waivers made on debts with an interest charge that resulted in a finalised (waived) status during the financial year up to the reporting date.

Find Events where a non-interest-only waiver has been made during the financial year (NO_INT_WAIVER)

Explanatory Notes
The macro %debt_change_waiver_trans will produce a SAS file (name of file specified by parameter outfil) containing waivers and waiver reversals in the period specified by the parameters start and end. Each observation in the file represents an individual waiver/waiver reversal action.

Waiver transactions are identified by the transaction types (TRANTYPE)    WAV    or    WVN   .  Waiver reversals are identified by the transaction types    RWV    or    RWN   .

To exclude events found in this table, where an interest-only waiver was made on the same day.
Table: NO_INT_WAIVER	 (This dataset)
		Table: INTEREST_WAIVER (Dataset ID: 63801) - 	TRANTYPE -    WAV       WVN   
Match tables by DEBTID, TRANTYPE and TRANDTE.  If a match is found, exclude from NO_INT_WAIVER",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42657,2020-08-12,2021-06-21,db8bad04-dc6e-11ea-9a41-0a6933dafb30,MI5964 - Driving Population - INTEREST_WAIVER,"Interest only waivers and waiver reversals made on debts during the financial year up to the reporting date.

Events where an interest-only waiver or waiver reversal to a debt has been made during the financial year (INTEREST_WAIVER)

Explanatory Notes
 The macro %debt_change_waiver_trans will produce a SAS file (name of file specified by parameter outfil) containing waivers and waiver reversals in the period specified by the parameters start and end. Each observation in the file represents an individual waiver/waiver reversal action.

Waiver transactions are identified by the transaction types (TRANTYPE)    WAV    or    WVN   .  Waiver reversals are identified by the transaction types    RWV    or    RWN   .",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42658,2020-08-12,2021-06-21,db8d31ec-dc6e-11ea-b9c4-02b137f3fb1e,MI5964 - Driving Population - DEBTS_WITH_INTEREST_3,"Debts with an interest charge that were finalised (permanently written off) during the financial year up to the reporting date.

Find debts that had an interest charge applied as at the date of the permanent write-off (DEBTS_WITH_INTEREST_3).

Explanatory Notes
Match tables (FWO_TRANS - Dataset ID: 63851, DEBT_DEBT_DBIC and (Left Join) DEBT_DEBT_WV) by DEBTID/DEBT_ID for an extract date based on the date the permanent write-off was made.  Debts have a current interest charge if the latest interest charge calculation (latest occurrence of DBIC_GIC_TOT_INT_AMT) is more than the sum of all interest-only waivers made against the debt.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42661,2020-08-12,2021-06-21,db8f2f74-dc6e-11ea-ac21-02b137f3fb1e,MI5964 - Driving Population - FULL_DEBT_WAIVER,"Waivers made on debts with an interest charge that resulted in a finalised (waived) status during the financial year up to the reporting date.

Find non interest-only waiver events that resulted in the debt being Finalised-Waived where the debt still had interest charged. (FULL_DEBT_WAIVER).

Match tables (NO_INT_WAIVER - Dataset ID: 63802, DEBTS_WITH_INTEREST - Dataset ID: 63825 and DEBTS_FWV - Dataset ID: 63831) by DEBTID and TRANDTE.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42662,2020-08-12,2021-06-21,db8f68fe-dc6e-11ea-bade-0a6933dafb30,MI5964 - Driving Population - DEBTS_FWV,"Waivers made on debts with an interest charge that resulted in a finalised (waived) status during the financial year up to the reporting date.

Find debts that had a status of Finalised     Waived (FWV) as at the date of the waiver (DEBTS_FWV).

Explanatory Notes
Match tables (NO_INT_WAIVER - Dataset ID: 63802 and DEBT_DEBT_BD) by DEBTID/DEBT_ID for an extract date based on the date the waiver was made.  Only select debts where the status is Finalised     Waived.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42663,2020-08-12,2021-06-21,db9092d8-dc6e-11ea-b216-0a8620c9d3ec,MI5964 - Driving Population - DBIX,"Outstanding debts that are accruing interest as at the reporting date.

Find debts currently in an interest charge exclusion period (DBIX).

Explanatory Notes
Select distinct Debt Ids only (debt may have more than one current exclusion period)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42664,2020-08-12,2021-06-21,db9271de-dc6e-11ea-8a08-02b137f3fb1e,MI5964 - Driving Population - DEBTS_WITH_INTEREST_2,"Waiver reversals made on debts with an interest charge during the financial year where no interest-only waiver reversal was made on the same day.

Find debts that had an interest charge applied as at the date of the waiver (DEBTS_WITH_INTEREST_2).

Explanatory Notes
Match tables (NO_INT_WAIVER_REV - Dataset ID: 63838, DEBT_DEBT_DBIC and (Left Join) DEBT_DEBT_WV) by DEBTID/DEBT_ID for an extract date based on the date the waiver was made.  Debts have a current interest charge if the latest interest charge calculation (latest occurrence of DBIC_GIC_TOT_INT_AMT) is more than the sum of all interest-only waivers made against the debt.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42665,2020-08-12,2021-06-21,db9280b6-dc6e-11ea-afd9-0a8620c9d3ec,MI5964 - Driving Population - DEBTS_RECOVERED,"Debts with an interest charge where the debt was finalised (recovered) during the financial year up to the reporting date.

Find debts that had an interest charge applied as at the end of the reporting period and has a status of Finalised     Recovered (FRE) (DEBTS_RECOVERED).

Explanatory Notes
Match tables (DEBT_DEBT_BD, DEBT_DEBT_DBIC, (Left Join) DEBT_DEBT_WV and DEBT_DEBT_RD) by DEBT_ID.  Debts have a current interest charge if the latest interest charge calculation (latest occurrence of DBIC_GIC_TOT_INT_AMT) is more than the sum of all interest-only waivers made against the debt.
Use date the last repayment was logged to check if debt was recovered within reporting period",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42668,2020-08-12,2021-06-21,dc0adcbe-dc6e-11ea-a913-0a6933dafb30,MI5964 - Driving Population - PERM_WRITE_OFF,"Debts with an interest charge that were finalised (permanently written off) during the financial year up to the reporting date.

Match the two tables included in this driving population by DEBTID and TRANDTE.

Find permanent write-off events that where the debt still had interest charged. (PERM_WRITE_OFF).

Explanatory Notes
Match tables (FWO_TRANS - Dataset ID: 63851 and DEBTS_WITH_INTEREST _3 - Dataset ID: 63855) by DEBTID and TRANDTE",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42669,2020-08-12,2021-06-21,dc42f0cc-dc6e-11ea-b216-0a8620c9d3ec,MI5964 - Driving Population - DBED,"Outstanding debts that are accruing interest as at the reporting date.

Explanatory Notes
Debt is eligible to be charged interest only if a notification event (KIP, KIA) has been recorded after 15th April 2018 (official start date of interest charge).

Can be any occurrence in the DBED group     not just the most recent entry.

Select distinct Debt Ids as debt may have more than one event coded",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42676,2020-08-12,2021-06-21,dd56b0de-dc6e-11ea-8a08-02b137f3fb1e,MI5964 - Driving Population - DEBTS_ACCRUING,"Outstanding debts that are accruing interest as at the reporting date.

Find outstanding debts eligible for interest being charged but not currently in an interest charge exclusion period (DEBTS_ACCRUING).

Explanatory Notes
Extract where DEBT_DEBT_BD matches debt in DBED - Dataset ID: 63862 but does not match debt in DBIX - Dataset ID: 63864.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3  and  Centrelink Debt Macros_v0.3,,,,,
42679,2020-08-12,2021-06-21,dd5adf10-dc6e-11ea-b1f5-0a8620c9d3ec,MI8687 - Count Report - SDRT - Debt Under Arrangement,"Task Description
Extract data under the categories of Arrangement status, Customer status broken up into current and non-current customers, Arrangment type that describes the recovery arrangement the customer has to repay their debt, Financial year, Calendar year (reporting date of extraction), number of debts with a status of either Determined, Civil Action, AOS protected, Determined-Overrecovered or Determined-Collection Agent as at the reporting date. Also, the outstanding amounts which is the outstanding balance of debts as at the reporting date.

Report will be used for the Service Delivery Round Table report for the Deputy Secretary.

Driving Population

   	Outstanding debts that can be recovered

Tables where driving population can be found and the business rules",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI8687 -  SDRT - Debt Under Arrangement - Technical Specification V0.1,,,,,
